,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
4842,139231748,543874,MAIDEN,MAIDEN FORGINGS ,0.0,,0.0,0.01,1000,EQ,BSE,BSE
4843,139232004,543875,GSEC10YEAR,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4844,139232260,543876,KTKFMP308RG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4845,139232516,543877,KTKFMP308RI,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4846,139232772,543878,KTKFMP308DG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4847,139233028,543879,KTKFMP308DI,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4848,139233284,543880,185F2DGG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4849,139233540,543881,185F2GPG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4850,139233796,543882,185F2RPD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4851,139234052,543883,SFMP81GR,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4852,139234308,543884,SFMP81DR,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4853,139234564,543885,SFMP81GD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4854,139234820,543886,SFMP81DD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4855,139235076,543887,U7GP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4856,139235332,543888,U7DP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4857,139235588,543889,U7AG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4858,139235844,543890,U7AD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4859,139236100,543891,U8GP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4860,139236356,543892,U8DP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4861,139236612,543893,U8AG,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4862,139237124,543895,EXHICON,EXHICON EVENTS MEDIA SOLUTIONS,0.0,,0.0,0.05,500,EQ,BSE,BSE
4863,139237380,543896,AVALON,AVALON TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4864,139237636,543897,SANCODE,SANCODE TECHNOLOGIES ,0.0,,0.0,0.01,1500,EQ,BSE,BSE
4865,139237892,543898,BLAL,BEML LAND ASSETS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4866,139238148,543899,CUBEINVIT,CUBE HIGHWAYS TRUST,0.0,,0.0,0.01,25000,EQ,BSE,BSE
4867,139238404,543900,SILVERETF,UTI MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4868,139238660,543901,RHL,ROBUST HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
4869,139238916,543902,RETINA,RETINA PAINTS ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
4870,139239172,543903,GOLDETFADD,DSP MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4871,139239428,543904,MANKIND,MANKIND PHARMA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4872,139239684,543905,INNOKAIZ,INNOKAIZ INDIA,0.0,,0.0,0.01,800,EQ,BSE,BSE
4873,139240964,543910,AVG,AVG LOGISTICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4874,139241220,543911,ATALREAL,ATAL REALTECH ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4875,139241476,543912,PIGL,POWER & INSTRUMENTATION (GUJAR,0.0,,0.0,0.05,1,EQ,BSE,BSE
4876,139241732,543913,NXST,NEXUS SELECT TRUST,0.0,,0.0,0.01,1,EQ,BSE,BSE
4877,139241988,543914,SWATIPRO,SWATI PROJECTS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4878,139242244,543915,PAVNAIND,PAVNA INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4879,139242500,543916,HSIL,HEMANT SURGICAL INDUSTRIES LIM,0.0,,0.0,0.01,800,EQ,BSE,BSE
4880,139242756,543917,SIGMA,SIGMA SOLVE,0.0,,0.0,0.05,1,EQ,BSE,BSE
4881,139243012,543918,GHCLTEXTIL,GHCL TEXTILES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4882,139243268,543919,MKPL,M.K.PROTEINS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4883,139243524,543920,CFF,CFF FLUID CONTROL,0.0,,0.0,0.05,200,EQ,BSE,BSE
4884,139243780,543921,COMRADE,COMRADE APPLIANCES ,0.0,,0.0,0.01,1000,EQ,BSE,BSE
4885,139244036,543922,SILVRETF,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4886,139244292,543923,IKIO,IKIO TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4887,139244548,543924,SONALIS,SONALIS CONSUMER PRODUCTS LIMI,0.0,,0.0,0.01,2000,EQ,BSE,BSE
4888,139244804,543925,MIT,MAPLE INFRASTRUCTURE TRUST,0.0,,0.0,0.01,25000,EQ,BSE,BSE
4889,139245060,543926,BIZOTIC,BIZOTIC COMMERCIAL ,0.0,,0.0,0.05,800,EQ,BSE,BSE
4890,139245316,543927,ASIAN,ASIAN WAREHOUSING ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4891,139245572,543928,COSMICCRF,COSMIC CRF ,0.0,,0.0,0.05,100,EQ,BSE,BSE
4892,139245828,543929,HMAAGRO,HMA AGRO INDUSTRIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4893,139246084,543930,URAVIDEF,URAVI DEFENCE AND TECHNOLOGY L,0.0,,0.0,0.05,1,EQ,BSE,BSE
4894,139246340,543931,VEEFIN,VEEFIN SOLUTIONS,0.0,,0.0,0.05,200,EQ,BSE,BSE
4895,139246596,543932,IDEAFORGE,IDEAFORGE TECHNOLOGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
4896,139246852,543933,CYIENTDLM,CYIENT DLM ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4897,139247108,543934,MACIND,MACHHAR INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4898,139247364,543935,ITETFADD,DSP MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4899,139247620,543936,SENCO,SENCO GOLD ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4900,139247876,543937,ALPHAIND,ALPHALOGIC INDUSTRIES,0.0,,0.0,0.05,600,EQ,BSE,BSE
4901,139248132,543938,ACCELERATE,ACCELERATEBS INDIA,0.0,,0.0,0.01,640,EQ,BSE,BSE
4902,139248388,543939,KAKA,KAKA INDUSTRIES ,0.0,,0.0,0.05,500,EQ,BSE,BSE
4903,139248644,543940,JIOFIN,JIO FINANCIAL SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4904,139248900,543941,AHASOLAR,AHASOLAR TECHNOLOGIES,0.0,,0.0,0.05,400,EQ,BSE,BSE
4905,139249156,543942,UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
4906,139249412,543943,ASARFI,ASARFI HOSPITAL,0.0,,0.0,0.05,1000,EQ,BSE,BSE
4907,139249668,543944,BANKETF,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4908,139249924,543945,NETWEB,NETWEB TECHNOLOGIES INDIA LIMI,0.0,,0.0,0.05,1,EQ,BSE,BSE
4909,139250180,543946,LIQUID,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4910,139250436,543947,SENSEXADD,DSP BSE SENSEX ETF,0.0,,0.0,0.01,1,EQ,BSE,BSE
4911,139250692,543948,PSUBANKADD,DSP MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4912,139250948,543949,PVTBANKADD,DSP MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4913,139251204,543950,YATHARTH,YATHARTH HOSPITAL & TRAUMA CAR,0.0,,0.0,0.05,1,EQ,BSE,BSE
4914,139251716,543952,NIITMTS,NIIT LEARNING SYSTEMS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4915,139251972,543953,KHAZANCHI,KHAZANCHI JEWELLERS ,0.0,,0.0,0.05,250,EQ,BSE,BSE
4916,139252228,543954,ATL,ALLCARGO TERMINALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4917,139252484,543955,TREL,TRANSINDIA REAL ESTATE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4918,139252740,543956,QUAL30IETF,ICICI PRUDENTIAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4919,139252996,543957,REDTAPE,REDTAPE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4920,139253252,543958,VLEGOV,VL E-GOVERNANCE & IT SOLUTIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
4921,139253508,543959,SBFC,SBFC FINANCE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4922,139253764,543960,CONCORDBIO,CONCORD BIOTECH ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4923,139254276,543962,DPWIRES,D.P. WIRES,0.0,,0.0,0.05,1,EQ,BSE,BSE
4924,139254532,543963,SHELTER,SHELTER PHARMA,0.0,,0.0,0.01,3000,EQ,BSE,BSE
4925,139254788,543964,HFMPCC50DD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4926,139255044,543965,TVSSCS,TVS SUPPLY CHAIN SOLUTIONS LIM,0.0,,0.0,0.05,1,EQ,BSE,BSE
4927,139255300,543966,HFMPCC75DD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4928,139255556,543967,HFMPCC50RD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4929,139255812,543968,HFMPCC75RD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4930,139256068,543969,PYRAMID,PYRAMID TECHNOPLAST ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4931,139256324,543970,SHOORA,SHOORA DESIGNS ,0.0,,0.0,0.01,1500,EQ,BSE,BSE
4932,139256580,543971,BONDADA,BONDADA ENGINEERING ,0.0,,0.0,0.05,200,EQ,BSE,BSE
4933,139256836,543972,AEROFLEX,AEROFLEX INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4934,139257092,543973,HDFCLIQUID,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4935,139257348,543974,VPRPL,VISHNU PRAKASH R PUNGLIA LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
4936,139257604,543975,NIFMID150,UTI MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4937,139257860,543976,SHRAAITECH,SHRADHA AI TECHNOLOGIES LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
4938,139258116,543977,RISHABH,RISHABH INSTRUMENTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4939,139258372,543978,RATNAVEER,RATNAVEER PRECISION ENGINEERIN,0.0,,0.0,0.05,1,EQ,BSE,BSE
4940,139258628,543979,KAHAN,KAHAN PACKAGING ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
4941,139258884,543980,JLHL,JUPITER LIFE LINE HOSPITALS LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
4942,139259140,543981,RRKABEL,R R KABEL,0.0,,0.0,0.05,1,EQ,BSE,BSE
4943,139259396,543982,MESON,MESON VALVES INDIA ,0.0,,0.0,0.05,200,EQ,BSE,BSE
4944,139259652,543983,EMSLIMITED,EMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
4945,139259908,543984,SAMHI,SAMHI HOTELS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4946,139260164,543985,ZAGGLE,ZAGGLE PREPAID OCEAN SERVICES,0.0,,0.0,0.05,1,EQ,BSE,BSE
4947,139260420,543986,SOUTHWEST,SOUTH WEST PINNACLE EXPLORATIO,0.0,,0.0,0.05,1,EQ,BSE,BSE
4948,139260932,543988,NUVAMA,NUVAMA WEALTH MANAGEMENT LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
4949,139261188,543989,KALAMANDIR,SAI SILKS (KALAMANDIR) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4950,139261444,543990,SIGNATURE,SIGNATUREGLOBAL (INDIA) LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
4951,139261700,543991,TECHKGREEN,TECHKNOWGREEN SOLUTIONS LIMITE,0.0,,0.0,0.05,400,EQ,BSE,BSE
4952,139261956,543992,YATRA,YATRA ONLINE,0.0,,0.0,0.01,1,EQ,BSE,BSE
4953,139262212,543993,ARCL,ARCL ORGANICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
4954,139262468,543994,JSWINFRA,JSW INFRASTRUCTURE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4955,139262724,543995,MVGJL,MANOJ VAIBHAV GEMS 'N' JEWELLE,0.0,,0.0,0.05,1,EQ,BSE,BSE
4956,139262980,543996,UDS,UPDATER SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4957,139263236,543997,ORGANICREC,ORGANIC RECYCLING SYSTEMS LIMI,0.0,,0.0,0.05,600,EQ,BSE,BSE
4958,139263492,543998,VALIANTLAB,VALIANT LABORATORIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4959,139263748,543999,SENSEXETF,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4960,139264004,544000,CCAL,CITY CROPS AGRO,0.0,,0.0,0.01,6000,EQ,BSE,BSE
4961,139264260,544001,SUNITATOOL,SUNITA TOOLS ,0.0,,0.0,0.05,125,EQ,BSE,BSE
4962,139264516,544002,VIVAA,VIVAA TRADECOM ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
4963,139264772,544003,PLAZACABLE,PLAZA WIRES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4964,139265028,544004,IRMENERGY,IRM ENERGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
4965,139265284,544005,ISCITRUST,INTELLIGENT SUPPLY CHAIN INFRA,0.0,,0.0,0.01,25000,EQ,BSE,BSE
4966,139265540,544006,ITETF,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4967,139265796,544007,ALPHAETF,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4968,139266052,544008,MAXESTATES,MAX ESTATES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4969,139266308,544009,BLUEJET,BLUE JET HEALTHCARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4970,139266564,544010,LIQUIDSBI,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4971,139266820,544011,VPL,VRUNDAVAN PLANTATION ,0.0,,0.0,0.01,1200,EQ,BSE,BSE
4972,139267076,544012,CELLO,CELLO WORLD ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4973,139267332,544013,KKSHL,KK SHAH HOSPITALS ,0.0,,0.0,0.01,3000,EQ,BSE,BSE
4974,139267588,544014,HONASA,HONASA CONSUMER - MAMAEARTH,0.0,,0.0,0.05,1,EQ,BSE,BSE
4975,139267844,544015,MISHDESIGN,MISH DESIGNS ,0.0,,0.0,0.01,500,EQ,BSE,BSE
4976,139269124,544020,ESAFSFB,ESAF SMALL FINANCE BANK,0.0,,0.0,0.01,1,EQ,BSE,BSE
4977,139269380,544021,PROTEAN,PROTEAN EGOV TECHNOLOGIES LIMI,0.0,,0.0,0.05,1,EQ,BSE,BSE
4978,139269636,544022,ASKAUTOLTD,ASK AUTOMOTIVE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4979,139269892,544023,KALYANI,KALYANI CAST-TECH ,0.0,,0.0,0.05,250,EQ,BSE,BSE
4980,139270404,544025,ARROWHEAD,ARROWHEAD SEPERATION ENGINEERI,0.0,,0.0,0.01,600,EQ,BSE,BSE
4981,139270660,544026,IREDA,INDIAN RENEWABLE ENERGY DEVELO,0.0,,0.0,0.05,1,EQ,BSE,BSE
4982,139270916,544027,FEDFINA,FEDBANK FINANCIAL SERVICES LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
4983,139271172,544028,TATATECH,TATA TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4984,139271428,544029,GANDHAR,GANDHAR OIL REFINERY (INDIA) L,0.0,,0.0,0.05,1,EQ,BSE,BSE
4985,139271684,544030,FLAIR,FLAIR WRITING INDUSTRIES LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
4986,139272964,544035,SPL,SWASHTHIK PLASCON ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
4987,139273220,544036,DEEPAKCHEM,DEEPAK CHEMTEX,0.0,,0.0,0.05,1600,EQ,BSE,BSE
4988,139273476,544037,AMIC,AMIC FORGING ,0.0,,0.0,0.05,100,EQ,BSE,BSE
4989,139274756,544042,BAJEL,BAJEL PROJECTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4990,139275012,544043,BBNPPGOLD,BARODA BNP PARIBAS MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
4991,139275268,544044,INDIASHLTR,INDIA SHELTER FINANCE CORPORAT,0.0,,0.0,0.05,1,EQ,BSE,BSE
4992,139275524,544045,DOMS,DOMS INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4993,139275780,544046,INOXINDIA,INOX INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4994,139276036,544047,SIYARAM,SIYARAM RECYCLING INDUSTRIES L,0.0,,0.0,0.05,1500,EQ,BSE,BSE
4995,139277316,544052,BENCHMARK,BENCHMARK COMPUTER SOLUTIONS L,0.0,,0.0,0.01,2000,EQ,BSE,BSE
4996,139277572,544053,MOTISONS,MOTISONS JEWELLERS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
4997,139277828,544054,SURAJEST,SURAJ ESTATE DEVELOPERS LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
4998,139278084,544055,MUTHOOTMF,MUTHOOT MICROFIN ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4999,139278340,544056,SMARITIME,SAHARA MARITIME ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
5000,139278596,544057,HAPPYFORGE,HAPPY FORGINGS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5001,139278852,544058,MUFTI,CREDO BRANDS MARKETING ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5002,139279108,544059,SHANTIDENM,SHANTI SPINTEX,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5003,139279364,544060,RBZJEWEL,RBZ JEWELLERS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5004,139279620,544061,AZAD,AZAD ENGINEERING ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5005,139280900,544066,SUNCLAY,SUNDARAM-CLAYTON,0.0,,0.0,0.05,1,EQ,BSE,BSE
5006,139281156,544067,INNOVACAP,INNOVA CAPTAB,0.0,,0.0,0.05,1,EQ,BSE,BSE
5007,139282436,544072,AIKPIPES,AIK PIPES AND POLYMERS ,0.0,,0.0,0.01,800,EQ,BSE,BSE
5008,139282692,544073,MCPL,MANOJ CERAMIC ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
5009,139282948,544074,SBVCL,SHRI BALAJI VALVE COMPONENTS L,0.0,,0.0,0.05,600,EQ,BSE,BSE
5010,139284228,544079,DIGIDRIVE,DIGIDRIVE DISTRIBUTORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
5011,139284484,544080,SHILINDORE,SAYAJI HOTELS (INDORE) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5012,139284740,544081,JYOTICNC,JYOTI CNC AUTOMATION ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5013,139284996,544082,SWANAGRO,NEW SWAN MULTITECH ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5014,139285252,544083,SHREE,SHREE MARUTINANDAN TUBES LIMIT,0.0,,0.0,0.01,500,EQ,BSE,BSE
5015,139286532,544088,MEDIASSIST,MEDI ASSIST HEALTHCARE SERVICE,0.0,,0.0,0.05,1,EQ,BSE,BSE
5016,139286788,544089,LIQUIDCASE,ZERODHA NIFTY 1D RATE LIQUID ETF,0.0,,0.0,0.01,1,EQ,BSE,BSE
5017,139287044,544090,SHPLPUNE,SAYAJI HOTELS (PUNE) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5018,139287300,544091,QLL,QUALITEK LABS ,0.0,,0.0,0.05,400,EQ,BSE,BSE
5019,139287556,544092,NIFTYBETF,BAJAJ FINSERV MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5020,139287812,544093,BANKBETF,BAJAJ FINSERV MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5021,139288068,544094,EUPHORIAIT,EUPHORIA INFOTECH (INDIA) LIMI,0.0,,0.0,0.01,1200,EQ,BSE,BSE
5022,139288324,544095,EPACK,EPACK DURABLE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5023,139289604,544100,NOVAAGRI,NOVA AGRITECH ,0.0,,0.0,0.01,1,EQ,BSE,BSE
5024,139289860,544101,BRISK,BRISK TECHNOVISION ,0.0,,0.0,0.05,800,EQ,BSE,BSE
5025,139290116,544102,NIFITETF,UTI MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5026,139290372,544103,NIF5GETF,,0.0,,0.0,0.01,1,EQ,BSE,BSE
5027,139290628,544104,NIF10GETF,,0.0,,0.0,0.01,1,EQ,BSE,BSE
5028,139290884,544105,HARSHDEEP,HARSHDEEP HORTICO,0.0,,0.0,0.01,1500,EQ,BSE,BSE
5029,139291140,544106,MCFL,MAYANK CATTLE FOOD ,0.0,,0.0,0.05,600,EQ,BSE,BSE
5030,139291396,544107,BLSE,BLS E-SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5031,139291652,544108,GPSL,GABRIEL PET STRAPS ,0.0,,0.0,0.05,600,EQ,BSE,BSE
5032,139291908,544109,HEALTHADD,DSP MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5033,139292164,544110,HDFCPSUBK,HDFC MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5034,139292420,544111,PARKHOTELS,APEEJAY SURRENDRA PARK HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
5035,139292676,544112,JGTL,JASCH GAUGING TECHNOLOGIES LIM,0.0,,0.0,0.05,1,EQ,BSE,BSE
5036,139293956,544117,SIGNPOST,SIGNPOST INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5037,139294212,544118,JSFB,JANA SMALL FINANCE BANK LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
5038,139294468,544119,RPTECH,RASHI PERIPHERALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5039,139294724,544120,CAPITALSFB,CAPITAL SMALL FINANCE BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
5040,139294980,544121,RUDRAGAS,RUDRA GAS ENTERPRISE ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
5041,139295236,544122,ENTERO,ENTERO HEALTHCARE SOLUTIONS LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
5042,139295492,544123,LICNMID100,LIC MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5043,139295748,544124,VSTL,VIBHOR STEEL TUBES,0.0,,0.0,0.05,1,EQ,BSE,BSE
5044,139297028,544129,JUNIPER,JUNIPER HOTELS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5045,139297284,544130,SMALLCAP,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
5046,139297540,544131,GPTHEALTH,GPT HEALTHCARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5047,139297796,544132,GOLDCASE,ZERODHA GOLD ETF,0.0,,0.0,0.01,1,EQ,BSE,BSE
5048,139298052,544133,EXICOM,EXICOM TELE-SYSTEMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
5049,139298308,544134,PLATIND,PLATINUM INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5050,139298564,544135,MUKKA,MUKKA PROTEINS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
5051,139298820,544136,RKSWAMY,R K SWAMY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5052,139299076,544137,INDUSINVIT,INDUS INFRA TRUST,0.0,,0.0,0.01,1,EQ,BSE,BSE
5053,139299332,544138,JGCHEM,J.G.CHEMICALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5054,139299588,544139,KOURA,KOURA FINE DIAMOND JEWELRY LIM,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5055,139299844,544140,GOPAL,GOPAL SNACKS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5056,139300100,544141,PESB,PUNE E - STOCK BROKING ,0.0,,0.0,0.05,800,EQ,BSE,BSE
5057,139300356,544142,SCILAL,SHIPPING CORPORATION OF INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
5058,139300612,544143,ROYAL,ROYAL SENSE ,0.0,,0.0,0.05,500,EQ,BSE,BSE
5059,139300868,544144,PVSL,POPULAR VEHICLES AND SERVICES,0.0,,0.0,0.05,1,EQ,BSE,BSE
5060,139302148,544149,KRYSTAL,KRYSTAL INTEGRATED SERVICES LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
5061,139302404,544150,KPGEL,KP GREEN ENGINEERING,0.0,,0.0,0.05,250,EQ,BSE,BSE
5062,139302660,544151,CHATHA,CHATHA FOODS,0.0,,0.0,0.05,1000,EQ,BSE,BSE
5063,139303940,544156,GCONNECT,GCONNECT LOGITECH AND SUPPLY C,0.0,,0.0,0.01,1500,EQ,BSE,BSE
5064,139304196,544157,VRUDDHI,VRUDDHI ENGINEERING WORKS LIMI,0.0,,0.0,0.05,500,EQ,BSE,BSE
5065,139304452,544158,SRM,SRM CONTRACTORS,0.0,,0.0,0.05,1,EQ,BSE,BSE
5066,139304708,544159,LIQUIDADD,,0.0,,0.0,0.01,1,EQ,BSE,BSE
5067,139304964,544160,JAYKAILASH,JAY KAILASH NAMKEEN ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
5068,139305220,544161,DPABHUSHAN,D P ABHUSHAN,0.0,,0.0,0.05,1,EQ,BSE,BSE
5069,139305476,544162,BHARTIHEXA,BHARTI HEXACOM ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5070,139305732,544163,GVL,GREENHITECH VENTURES ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
5071,139305988,544164,FAALCON,FAALCON CONCEPTS ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5072,139306244,544165,SHIVAM,SHIVAM CHEMICALS,0.0,,0.0,0.01,3000,EQ,BSE,BSE
5073,139306500,544166,EMMFORCE,EMMFORCE AUTOTECH,0.0,,0.0,0.01,1200,EQ,BSE,BSE
5074,139306756,544167,JNKINDIA,JNK INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5075,139307012,544168,VARYAA,VARYAA CREATIONS,0.0,,0.0,0.01,1000,EQ,BSE,BSE
5076,139307268,544169,AMKAY,AMKAY PRODUCTS ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5077,139307524,544170,SAI,SAI SWAMI METALS AND ALLOYS LI,0.0,,0.0,0.01,2000,EQ,BSE,BSE
5078,139307780,544171,STAL,STORAGE TECHNOLOGIES AND AUTOM,0.0,,0.0,0.05,800,EQ,BSE,BSE
5079,139308036,544172,INDGN,INDEGENE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
